zip_code,year,population
24823,2011,508
24823,2010,383
24826,2016,85
24826,2015,71
24826,2014,45
24826,2013,273
24826,2012,351
24826,2011,501
24826,2010,150
24827,2016,1440
24827,2015,1717
24827,2014,1612
24827,2013,1591
24827,2012,1529
24827,2011,1254
24827,2010,1501
24828,2016,814
24828,2015,815
24828,2014,820
24828,2013,890
24828,2012,942
24828,2011,971
24828,2010,927
24830,2016,105
24830,2015,84
24830,2014,86
24830,2013,97
24830,2012,109
24830,2011,127
24830,2010,139
24831,2016,119
24831,2015,136
24831,2014,152
24831,2013,164
24831,2012,161
24831,2011,160
24831,2010,250
24834,2016,427
24834,2015,324
24834,2014,526
24834,2013,571
24834,2012,535
24834,2011,702
24834,2010,412
24836,2016,564
24836,2015,549
24836,2014,571
24836,2013,544
24836,2012,734
24836,2011,589
24836,2010,800
24839,2016,1397
24839,2015,1497
24839,2014,1300
24839,2013,1115
24839,2012,1180
24839,2011,963
24839,2010,1523
24843,2016,114
24843,2015,89
24843,2014,107
24843,2013,140
24843,2012,137
24843,2011,58
24843,2010,158
24844,2016,1546
24844,2015,2029
24844,2014,2080
24844,2013,1839
24844,2012,1778
24844,2011,1720
24844,2010,1810
24845,2016,517
24845,2015,295
24845,2014,298
24845,2013,280
24845,2012,164
24845,2011,180
24845,2010,282
24846,2016,105
24846,2015,164
24846,2014,165
24846,2013,168
24846,2012,151
24846,2011,184
24846,2010,244
24847,2016,366
24847,2015,302
24847,2014,349
24847,2013,350
24847,2012,262
24847,2011,289
24847,2010,293
24848,2016,179
24848,2015,234
24848,2014,175
24848,2013,166
24848,2012,138
24848,2011,159
24848,2010,262
24849,2016,359
24849,2015,356
24849,2014,278
24849,2013,304
24849,2012,362
24849,2011,233
24849,2010,337
24850,2016,861
24850,2015,915
24850,2014,824
24850,2013,830
24850,2012,824
24850,2011,717
24850,2010,1093
24851,2016,413
24851,2015,427
24851,2014,369
24851,2013,308
24851,2012,343
24851,2011,290
24851,2010,419
24853,2016,485
24853,2015,488
24853,2014,589
24853,2013,731
24853,2012,897
24853,2011,1031
24853,2010,793
24854,2016,344
24854,2015,390
24854,2014,526
24854,2013,479
24854,2012,549
24854,2011,641
24854,2010,550
24857,2016,936
24857,2015,790
24857,2014,914
24857,2013,739
24857,2012,667
24857,2011,703
24857,2010,984
24860,2016,306
24860,2015,379
24860,2014,481
24860,2013,505
24860,2012,515
24860,2011,462
24860,2010,552
24861,2016,185
24861,2015,229
24861,2014,347
24861,2013,390
24861,2012,364
24861,2011,294
24861,2010,307
24862,2016,462
24862,2015,400
24862,2014,503
24862,2013,481
24862,2012,529
24862,2011,463
24862,2010,651
24866,2016,231
24866,2015,241
24866,2014,158
24866,2013,106
24866,2012,72
24866,2011,74
24866,2010,240
24867,2016,329
24867,2015,347
24867,2014,362
24867,2013,323
24867,2012,341
24867,2011,284
24867,2010,409
24868,2016,1095
24868,2015,1156
24868,2014,1345
24868,2013,1649
24868,2012,2012
24868,2011,2130
24868,2010,1686
24869,2016,402
24869,2015,334
24869,2014,332
24869,2013,286
24869,2012,443
24869,2011,542
24869,2010,351
24870,2016,2828
24870,2015,2590
24870,2014,2774
24870,2013,3191
24870,2012,3372
24870,2011,3314
24870,2010,2874
24871,2016,244
24871,2015,255
24871,2014,234
24871,2013,195
24871,2012,188
24871,2011,265
24871,2010,309
24872,2016,725
24872,2015,647
24872,2014,874
24872,2013,825
24872,2012,699
24872,2011,695
24872,2010,783
24873,2016,315
24873,2015,343
24873,2014,388
24873,2013,498
24873,2012,502
24873,2011,680
24873,2010,600
24874,2016,2847
24874,2015,2846
24874,2014,2623
24874,2013,2275
24874,2012,2458
24874,2011,2684
24874,2010,2729
24878,2016,524
24878,2015,605
24878,2014,453
24878,2013,500
24878,2012,488
24878,2011,407
24878,2010,337
24879,2016,614
24879,2015,695
24879,2014,732
24879,2013,599
24879,2012,704
24879,2011,676
24879,2010,657
24880,2016,421
24880,2015,346
24880,2014,398
24880,2013,442
24880,2012,166
24880,2011,204
24880,2010,356
24881,2016,400
24881,2015,374
24881,2014,459
24881,2013,553
24881,2012,576
24881,2011,604
24881,2010,601
24882,2016,443
24882,2015,476
24882,2014,437
24882,2013,596
24882,2012,649
24882,2011,569
24882,2010,483
24884,2016,347
24884,2015,442
24884,2014,385
24884,2013,314
24884,2012,389
24884,2011,283
24884,2010,265
24887,2016,13
24887,2015,15
24887,2014,14
24887,2013,125
24887,2012,155
24887,2011,165
24887,2010,67
24888,2016,103
24888,2015,125
24888,2014,217
24888,2013,242
24888,2012,251
24888,2011,266
24888,2010,167
24892,2016,1763
24892,2015,1435
24892,2014,1431
24892,2013,1544
24892,2012,1548
24892,2011,1511
24892,2010,1513
24894,2016,323
24894,2015,328
24894,2014,324
24894,2013,198
24894,2012,182
24894,2011,120
24894,2010,388
24898,2016,85
24898,2015,109
24898,2014,119
24898,2013,117
24898,2012,124
24898,2011,143
24898,2010,198
24901,2016,9200
24901,2015,8979
24901,2014,9049
24901,2013,8436
24901,2012,8896
24901,2011,8581
24901,2010,9128
24910,2016,5408
24910,2015,5608
24910,2014,5350
24910,2013,5616
24910,2012,4948
24910,2011,5435
24910,2010,5383
24915,2016,606
24915,2015,598
24915,2014,575
24915,2013,375
24915,2012,398
24915,2011,469
24915,2010,590
24916,2016,747
24916,2015,717
24916,2014,744
24916,2013,699
24916,2012,721
24916,2011,614
24916,2010,558
24918,2016,1850
24918,2015,1728
24918,2014,1601
24918,2013,1542
24918,2012,1602
24918,2011,1573
24918,2010,1677
24920,2016,268
24920,2015,332
24920,2014,286
24920,2013,399
24920,2012,398
24920,2011,362
24920,2010,346
24924,2016,362
24924,2015,348
24924,2014,252
24924,2013,270
24924,2012,268
24924,2011,361
24924,2010,512
24925,2016,604
24925,2015,637
24925,2014,736
24925,2013,766
24925,2012,860
24925,2011,811
24925,2010,935
24927,2016,190
24927,2015,185
24927,2014,179
24927,2013,220
24927,2012,308
24927,2011,234
24927,2010,365
24931,2016,1341
24931,2015,1347
24931,2014,1543
24931,2013,1741
24931,2012,1511
24931,2011,1454
24931,2010,1544
24934,2016,380
24934,2015,394
24934,2014,341
24934,2013,349
24934,2012,379
24934,2011,402
24934,2010,503
24935,2016,566
24935,2015,552
24935,2014,608
24935,2013,625
24935,2012,655
24935,2011,614
24935,2010,688
24938,2016,1607
24938,2015,1652
24938,2014,1530
24938,2013,1701
24938,2012,1494
24938,2011,1766
24938,2010,1518
24941,2016,1242
24941,2015,1365
24941,2014,1347
24941,2013,1375
24941,2012,1459
24941,2011,1365
24941,2010,1059
24944,2016,479
24944,2015,525
24944,2014,393
24944,2013,397
24944,2012,610
24944,2011,499
24944,2010,401
24945,2016,444
24945,2015,403
24945,2014,455
24945,2013,421
24945,2012,555
24945,2011,545
24945,2010,393
24946,2016,1552
24946,2015,1642
24946,2014,1794
24946,2013,1745
24946,2012,1660
24946,2011,1747
24946,2010,1533
24951,2016,1636
24951,2015,1520
24951,2014,1466
24951,2013,1395
24951,2012,1383
24951,2011,1488
24951,2010,1489
24954,2016,3800
24954,2015,3763
24954,2014,3939
24954,2013,4034
24954,2012,3786
24954,2011,3714
24954,2010,3514
24957,2016,266
24957,2015,340
24957,2014,268
24957,2013,170
24957,2012,296
24957,2011,279
24957,2010,346
24962,2016,109
24962,2015,111
24962,2014,99
24962,2013,124
24962,2012,101
24962,2011,155
24962,2010,186
24963,2016,4150
24963,2015,4037
24963,2014,3851
24963,2013,3537
24963,2012,3340
24963,2011,3248
24963,2010,4095
24966,2016,1591
24966,2015,1469
24966,2014,1247
24966,2013,1004
24966,2012,1064
24966,2011,970
24966,2010,1286
24970,2016,4595
24970,2015,4371
24970,2014,4651
24970,2013,4950
24970,2012,4833
24970,2011,5077
24970,2010,4575
24974,2016,240
24974,2015,242
24974,2014,234
24974,2013,280
24974,2012,261
24974,2011,219
24974,2010,299
24976,2016,929
24976,2015,1129
24976,2014,1078
24976,2013,1176
24976,2012,1403
24976,2011,1519
24976,2010,1005
24977,2016,661
24977,2015,594
24977,2014,571
24977,2013,450
24977,2012,436
24977,2011,359
24977,2010,441
24981,2016,554
24981,2015,664
24981,2014,694
24981,2013,823
24981,2012,807
24981,2011,725
24981,2010,631
24983,2016,2038
24983,2015,2251
24983,2014,2610
24983,2013,2756
24983,2012,2630
24983,2011,2516
24983,2010,2443
24984,2016,303
24984,2015,244
24984,2014,219
24984,2013,259
24984,2012,139
24984,2011,103
24984,2010,185
24986,2016,5515
24986,2015,5819
24986,2014,5492
24986,2013,5496
24986,2012,5672
24986,2011,5131
24986,2010,5216
24991,2016,693
24991,2015,658
24991,2014,658
24991,2013,582
24991,2012,773
24991,2011,738
24991,2010,521
25002,2016,15
25002,2015,13
25002,2014,13
25002,2013,123
25002,2012,222
25002,2011,328
25002,2010,112
25003,2016,2816
25003,2015,2890
25003,2014,2607
25003,2013,2436
25003,2012,2364
25003,2011,2079
25003,2010,2782
25005,2016,101
25005,2015,136
25005,2014,167
25005,2013,158
25005,2012,202
25005,2011,218
25005,2010,264
25007,2016,900
25007,2015,733
25007,2014,670
25007,2013,559
25007,2012,366
25007,2011,205
25007,2010,604
25008,2016,126
25008,2015,127
25008,2014,340
25008,2013,359
25008,2012,252
25008,2011,237
25008,2010,210
25009,2016,1277
25009,2015,1224
25009,2014,1318
25009,2013,1386
25009,2012,1186
25009,2011,955
25009,2010,1153
25011,2016,1250
25011,2015,1159
25011,2014,747
25011,2013,977
25011,2012,1044
25011,2011,1044
25011,2010,800
25015,2016,4500
25015,2015,4550
25015,2014,4591
25015,2013,4378
25015,2012,4538
25015,2011,4856
25015,2010,4691
25019,2016,619
25019,2015,434
25019,2014,366
25019,2013,479
25019,2012,545
25019,2011,550
25019,2010,575
25021,2016,324
25021,2015,370
25021,2014,334
25021,2013,344
25021,2012,342
25021,2011,312
25021,2010,305
25022,2016,154
25022,2015,146
25022,2014,119
25022,2013,140
25022,2012,59
25022,2011,144
25022,2010,153
25024,2016,533
25024,2015,715
25024,2014,591
25024,2013,693
25024,2012,805
25024,2011,771
25024,2010,586
25025,2016,105
25025,2015,131
25025,2014,176
25025,2013,170
25025,2012,166
25025,2011,175
25025,2010,230
25028,2016,374
25028,2015,343
25028,2014,410
25028,2013,335
25028,2012,262
25028,2011,311
25028,2010,381
25030,2016,354
25030,2015,237
25030,2014,406
25030,2013,453
25030,2012,421
25030,2011,454
25030,2010,414
25031,2016,974
25031,2015,923
25031,2014,926
25031,2013,1091
25031,2012,1089
25031,2011,1046
25031,2010,615
25033,2016,1951
25033,2015,1887
25033,2014,1967
25033,2013,1851
25033,2012,1835
25033,2011,2025
25033,2010,2234
25035,2016,1082
25035,2015,1230
25035,2014,1167
25035,2013,1133
25035,2012,1082
25035,2011,1130
25035,2010,1112
25036,2016,593
25036,2015,700
25036,2014,1277
25036,2013,1188
25036,2012,993
25036,2011,693
25036,2010,468
25039,2016,1016
25039,2015,1021
25039,2014,1254
25039,2013,1401
25039,2012,1346
25039,2011,1392
25039,2010,1304
25040,2016,566
25040,2015,521
25040,2014,605
25040,2013,653
25040,2012,570
25040,2011,395
25040,2010,546
25043,2016,1452
25043,2015,1723
25043,2014,1874
25043,2013,1724
25043,2012,1749
25043,2011,1657
25043,2010,1659
25044,2016,261
25044,2015,285
25044,2014,359
25044,2013,334
25044,2012,404
25044,2011,460
25044,2010,384
25045,2016,5064
25045,2015,5450
25045,2014,5266
25045,2013,5640
25045,2012,6016
25045,2011,6182
25045,2010,5801
25047,2016,276
25047,2015,378
25047,2014,310
25047,2013,503
25047,2012,440
25047,2011,389
25047,2010,411
25048,2016,61
25048,2015,39
25048,2014,31
25048,2013,22
25048,2012,13
25048,2011,13
25048,2010,38
25049,2016,529
25049,2015,605
25049,2014,865
25049,2013,665
25049,2012,725
25049,2011,936
25049,2010,630
25051,2016,230
25051,2015,254
25051,2014,142
25051,2013,25
25051,2012,78
25051,2011,147
25051,2010,164
25053,2016,4555
25053,2015,4417
25053,2014,4513
25053,2013,4371
25053,2012,4674
25053,2011,4925
25053,2010,4296
25054,2016,533
25054,2015,342
25054,2014,297
25054,2013,225
25054,2012,282
25054,2011,239
25054,2010,426
25057,2016,382
25057,2015,315
25057,2014,238
25057,2013,218
25057,2012,183
25057,2011,62
25057,2010,337
25059,2016,629
25059,2015,474
25059,2014,535
25059,2013,626
25059,2012,524
25059,2011,726
25059,2010,678
25060,2016,369
25060,2015,487
25060,2014,502
25060,2013,412
25060,2012,616
25060,2011,560
25060,2010,618
25061,2016,750
25061,2015,647
25061,2014,455
25061,2013,349
25061,2012,279
25061,2011,295
25061,2010,756
25062,2016,150
25062,2015,132
25062,2014,99
25062,2013,159
25062,2012,143
25062,2011,110
25062,2010,230
25063,2016,1663
25063,2015,1665
25063,2014,1680
25063,2013,1567
25063,2012,1707
25063,2011,1468
25063,2010,1797
25064,2016,9359
25064,2015,9502
25064,2014,9585
25064,2013,9682
25064,2012,9542
25064,2011,9603
25064,2010,9962
25067,2016,938
25067,2015,947
25067,2014,975
25067,2013,1140
25067,2012,1362
25067,2011,1349
25067,2010,1120
25070,2016,1669
25070,2015,1873
25070,2014,1960
25070,2013,1981
25070,2012,2216
25070,2011,1986
25070,2010,1683
25071,2016,12347
25071,2015,11927
25071,2014,11728
25071,2013,12297
25071,2012,11457
25071,2011,10835
25071,2010,11697
25075,2016,631
25075,2015,492
25075,2014,549
25075,2013,588
25075,2012,659
25075,2011,854
25075,2010,976
25076,2016,368
25076,2015,264
25076,2014,282
25076,2013,274
25076,2012,257
25076,2011,280
25076,2010,298
25081,2016,1043
25081,2015,1283
25081,2014,1171
25081,2013,1170
25081,2012,1376
25081,2011,1464
25081,2010,1251
25082,2016,1816
25082,2015,1686
25082,2014,1667
25082,2013,1791
25082,2012,1763
25082,2011,1431
25082,2010,1673
25083,2016,929
25083,2015,635
25083,2014,752
25083,2013,596
25083,2012,714
25083,2011,798
25083,2010,672
25085,2016,998
25085,2015,949
25085,2014,897
25085,2013,958
25085,2012,968
25085,2011,862
25085,2010,830
25086,2016,748
25086,2015,735
25086,2014,761
25086,2013,867
25086,2012,808
25086,2011,758
25086,2010,928
25088,2016,135
25088,2015,124
25088,2014,49
25088,2013,98
25088,2012,88
25088,2011,29
25088,2010,164
25090,2016,143
25090,2015,123
25090,2014,129
25090,2013,116
25090,2012,142
25090,2011,93
25090,2010,203
25093,2016,182
25093,2015,82
25093,2014,107
25093,2013,128
25093,2012,191
25093,2011,207
25093,2010,207
25102,2016,233
25102,2015,301
25102,2014,284
25102,2013,348
25102,2012,329
25102,2011,336
25102,2010,349
25103,2016,193
25103,2015,205
25103,2014,69
25103,2013,137
25103,2012,173
25103,2011,308
25103,2010,366
25106,2016,399
25106,2015,479
25106,2014,440
25106,2013,656
25106,2012,600
25106,2011,877
25106,2010,642
25107,2016,379
25107,2015,409
25107,2014,396
25107,2013,390
25107,2012,431
25107,2011,480
25107,2010,739
25108,2016,549
25108,2015,616
25108,2014,595
25108,2013,390
25108,2012,433
25108,2011,290
25108,2010,692
25109,2016,458
25109,2015,502
25109,2014,447
25109,2013,450
25109,2012,496
25109,2011,594
25109,2010,661
25110,2016,379
25110,2015,381
25110,2014,568
25110,2013,555
25110,2012,774
25110,2011,653
25110,2010,599
25111,2016,515
25111,2015,748
25111,2014,670
25111,2013,723
25111,2012,701
25111,2011,697
25111,2010,694
25112,2016,141
25112,2015,152
25112,2014,110
25112,2013,89
25112,2012,93
25112,2011,93
25112,2010,166
25113,2016,800
25113,2015,858
25113,2014,776
25113,2013,828
25113,2012,896
25113,2011,1095
25113,2010,957
25114,2016,612
25114,2015,630
25114,2014,757
25114,2013,796
25114,2012,529
25114,2011,648
25114,2010,557
25115,2016,125
25115,2015,205
25115,2014,182
25115,2013,300
25115,2012,211
25115,2011,274
25115,2010,90
25118,2016,775
25118,2015,832
25118,2014,1020
25118,2013,1265
25118,2012,1237
25118,2011,1291
25118,2010,998
25119,2016,353
25119,2015,558
25119,2014,584
25119,2013,641
25119,2012,631
25119,2011,622
25119,2010,444
25121,2016,742
25121,2015,678
25121,2014,1024
25121,2013,899
25121,2012,778
25121,2011,1030
25121,2010,972
25123,2016,3359
25123,2015,3408
25123,2014,3295
25123,2013,3602
25123,2012,3478
25123,2011,3090
25123,2010,3535
25124,2016,1548
25124,2015,1389
25124,2014,1599
25124,2013,1350
25124,2012,1201
25124,2011,1199
25124,2010,1214
25125,2016,866
25125,2015,646
25125,2014,800
25125,2013,762
25125,2012,878
25125,2011,950
25125,2010,1011
25126,2016,47
25126,2015,44
25126,2014,43
25126,2013,38
25126,2012,10
25126,2011,0
25126,2010,58
25130,2016,3386
25130,2015,3491
25130,2014,3611
25130,2013,3467
25130,2012,3469
25130,2011,3296
25130,2010,3846
25132,2016,195
25132,2015,267
25132,2014,462
25132,2013,538
25132,2012,657
25132,2011,452
25132,2010,276
25133,2016,1165
25133,2015,1031
25133,2014,955
25133,2013,1201
25133,2012,883
25133,2011,899
25133,2010,922
25134,2016,505
25134,2015,432
25134,2014,478
25134,2013,511
25134,2012,419
25134,2011,232
25134,2010,423
25136,2016,1905
25136,2015,1863
25136,2014,1873
25136,2013,2049
25136,2012,2463
25136,2011,2201
25136,2010,1798
25139,2016,398
25139,2015,346
25139,2014,369
25139,2013,248
25139,2012,305
25139,2011,306
25139,2010,440
25140,2016,1488
25140,2015,1334
25140,2014,1158
25140,2013,1153
25140,2012,1127
25140,2011,1050
25140,2010,1012
25141,2016,239
25141,2015,205
25141,2014,211
25141,2013,211
25141,2012,342
25141,2011,328
25141,2010,195
25142,2016,259
25142,2015,282
25142,2014,341
25142,2013,402
25142,2012,400
25142,2011,549
25142,2010,416
25143,2016,8055
25143,2015,7937
25143,2014,8296
25143,2013,8393
25143,2012,8614
25143,2011,9140
25143,2010,8579
25148,2016,451
25148,2015,291
25148,2014,216
25148,2013,118
25148,2012,103
25148,2011,159
25148,2010,332
25149,2016,210
25149,2015,196
25149,2014,251
25149,2013,315
25149,2012,298
25149,2011,417
25149,2010,242
25152,2016,302
25152,2015,323
25152,2014,395
25152,2013,307
25152,2012,326
25152,2011,164
25152,2010,368
25154,2016,610
25154,2015,729
25154,2014,677
25154,2013,805
25154,2012,804
25154,2011,954
25154,2010,868
25156,2016,71
25156,2015,106
25156,2014,104
25156,2013,149
25156,2012,147
25156,2011,164
25156,2010,105
25159,2016,5581
25159,2015,5711
25159,2014,5521
25159,2013,5487
25159,2012,5311
25159,2011,5012
25159,2010,5163
25160,2016,143
25160,2015,173
25160,2014,207
25160,2013,237
25160,2012,187
25160,2011,414
25160,2010,303
25161,2016,327
25161,2015,330
25161,2014,280
25161,2013,303
25161,2012,347
25161,2011,463
25161,2010,369
25162,2016,462
25162,2015,520
25162,2014,526
25162,2013,499
25162,2012,489
25162,2011,418
25162,2010,571
25164,2016,1102
25164,2015,1284
25164,2014,1252
25164,2013,1183
25164,2012,1311
25164,2011,1299
25164,2010,1257
25165,2016,500
25165,2015,477
25165,2014,413
25165,2013,451
25165,2012,479
25165,2011,555
25165,2010,612
25168,2016,2220
25168,2015,2182
25168,2014,2142
25168,2013,2425
25168,2012,2603
25168,2011,2160
25168,2010,2503
25169,2016,689
25169,2015,724
25169,2014,700
25169,2013,618
25169,2012,461
25169,2011,266
25169,2010,516
25173,2016,362
25173,2015,327
25173,2014,308
25173,2013,340
25173,2012,327
25173,2011,309
25173,2010,452
25174,2016,613
25174,2015,502
25174,2014,502
25174,2013,539
25174,2012,543
25174,2011,517
25174,2010,420
25177,2016,24171
25177,2015,24605
25177,2014,24609
25177,2013,24606
25177,2012,24830
25177,2011,24503
25177,2010,24084
25180,2016,14
25180,2015,65
25180,2014,67
25180,2013,53
25180,2012,165
25180,2011,179
25180,2010,83
25181,2016,1334
25181,2015,1450
25181,2014,1732
25181,2013,2301
25181,2012,2253
25181,2011,2043
25181,2010,1853
25183,2016,0
25183,2015,0
25183,2014,0
25183,2013,0
25183,2012,0
25183,2011,0
25183,2010,73
25185,2016,956
25185,2015,1022
25185,2014,467
25185,2013,494
25185,2012,517
25185,2011,621
25185,2010,1042
25186,2016,968
25186,2015,1041
25186,2014,1206
25186,2013,1083
25186,2012,1068
25186,2011,1232
25186,2010,881
25187,2016,841
25187,2015,929
25187,2014,755
25187,2013,678
25187,2012,699
25187,2011,621
25187,2010,719
25193,2016,395
25193,2015,329
25193,2014,457
25193,2013,690
25193,2012,631
25193,2011,643
25193,2010,477
25201,2016,29
25201,2015,24
25201,2014,0
25201,2013,27
25201,2012,31
25201,2011,12
25201,2010,55
25202,2016,1224
25202,2015,1159
25202,2014,1300
25202,2013,1164
25202,2012,1043
25202,2011,1321
25202,2010,1370
25203,2016,71
25203,2015,88
25203,2014,98
25203,2013,53
25203,2012,90
25203,2011,96
25203,2010,89
25204,2016,166
25204,2015,216
25204,2014,240
25204,2013,300
25204,2012,384
25204,2011,384
25204,2010,211
25205,2016,533
25205,2015,455
25205,2014,305
25205,2013,234
25205,2012,185
25205,2011,268
25205,2010,391
25206,2016,373
25206,2015,348
25206,2014,472
25206,2013,494
25206,2012,474
25206,2011,465
25206,2010,601
25208,2016,998
25208,2015,1058
25208,2014,1074
25208,2013,1033
